influencer,json_name,media_id,is_endorsement,endorsement_method,visual_kmeans_labels,audio_kmeans_labels
allie.liao,allie.liao-20250906201543-1407000133687794,1407000133687794,False,"[""None""]",1,2
allie.liao,allie.liao-20250907115745-4635647400015879,4635647400015879,False,"[""None""]",1,2
allie.liao,allie.liao-20250907233700-1419599589798083,1419599589798083,False,"[""None""]",1,0
allie.liao,allie.liao-20250907234233-1260055506221711,1260055506221711,False,"[""None""]",1,0
allie.liao,allie.liao-20250908014134-1375379791266581,1375379791266581,False,"[""None""]",1,0
allie.liao,allie.liao-20250908174815-1458976342487453,1458976342487453,False,"[""None""]",1,2
allie.liao,allie.liao-20250909052129-1217850603886700,1217850603886700,False,"[""None""]",1,2
allie.liao,allie.liao-20250909150532-1618335849504442,1618335849504442,False,"[""None""]",1,0
allie.liao,allie.liao-20250910130138-1479187693728569,1479187693728569,False,"[""None""]",1,0
allie.liao,allie.liao-20250911020723-882059681211156,882059681211156,False,"[""None""]",1,2
allie.liao,allie.liao-20250911132102-921154773764572,921154773764572,False,"[""None""]",1,2
allie.liao,allie.liao-20250911233301-1623312125756795,1623312125756795,False,"[""None""]",1,0
allie.liao,allie.liao-20250912042947-932865319164500,932865319164500,False,"[""None""]",1,0
allie.liao,allie.liao-20250912102021-1420593669726995,1420593669726995,False,"[""None""]",1,0
allie.liao,allie.liao-20250912152851-1387962719248659,1387962719248659,False,"[""None""]",1,2
allie.liao,allie.liao-20250912215354-895714636273292,895714636273292,False,"[""None""]",1,0
allie.liao,allie.liao-20250916031711-1647664939937248,1647664939937248,False,"[""None""]",1,0
allie.liao,allie.liao-20250916071024-1453029196288816,1453029196288816,False,"[""None""]",1,0
allie.liao,allie.liao-20250916222226-1412937930369219,1412937930369219,True,"[""Explicit"",""Full""]",1,0
allie.liao,allie.liao-20250917034141-1271892524798274,1271892524798274,False,"[""None""]",1,0
allie.liao,allie.liao-20250917143712-900003605735923,900003605735923,False,"[""None""]",1,2
allie.liao,allie.liao-20250918033821-1548959586371001,1548959586371001,False,"[""None""]",1,0
allie.liao,allie.liao-20250918040639-1384093426227133,1384093426227133,False,"[""None""]",2,1
allie.liao,allie.liao-20250918170208-1071246441834198,1071246441834198,False,"[""None""]",1,0
allie.liao,allie.liao-20250919005031-913039951295737,913039951295737,False,"[""None""]",1,0
allie.liao,allie.liao-20250919120246-1553525625873327,1553525625873327,False,"[""None""]",1,0
allie.liao,allie.liao-20250922215119-1208768027693390,1208768027693390,False,"[""None""]",1,2
allie.liao,allie.liao-20250924004214-2348255275648892,2348255275648892,False,"[""None""]",1,0
allie.liao,allie.liao-20250925043656-2297817480686542,2297817480686542,False,"[""None""]",1,0
allie.liao,allie.liao-20250925044054-1415629986758374,1415629986758374,False,"[""None""]",1,0
allie.liao,allie.liao-20250925073418-1481197746959101,1481197746959101,False,"[""None""]",1,0
allie.liao,allie.liao-20250925092749-909716051517137,909716051517137,False,"[""None""]",1,0
allie.liao,allie.liao-20250925223829-3823219141321072,3823219141321072,False,"[""None""]",1,0
allie.liao,allie.liao-20250925233215-867578479243025,867578479243025,False,"[""None""]",1,2
allie.liao,allie.liao-20250926024228-1630284855069202,1630284855069202,False,"[""None""]",1,0
allie.liao,allie.liao-20251005121240-1453889276259493,1453889276259493,False,"[""None""]",1,0
allie.liao,allie.liao-20251006103206-25699178389776764,25699178389776764,False,"[""None""]",1,0
allie.liao,allie.liao-20251011083230-864488273093181,864488273093181,False,"[""None""]",1,2
allie.liao,allie.liao-20251016022235-909599254764920,909599254764920,False,"[""None""]",1,0
allie.liao,allie.liao-20251018062338-1412773823880439,1412773823880439,False,"[""None""]",1,0
allie.liao,allie.liao-20251021185150-1888041545414685,1888041545414685,False,"[""None""]",1,0
allie.liao,allie.liao-20251023001944-1442177517458781,1442177517458781,False,"[""None""]",1,2
allie.liao,allie.liao-20251023042547-1189971459546442,1189971459546442,False,"[""None""]",1,0
allie.liao,allie.liao-20251024040208-1439792877708179,1439792877708179,False,"[""None""]",1,2
allie.liao,allie.liao-20251026145439-1282694690367312,1282694690367312,False,"[""None""]",1,0
allie.liao,allie.liao-20251028021223-1380247693414796,1380247693414796,False,"[""None""]",1,0
allie.liao,allie.liao-20251106220119-816965264697853,816965264697853,False,"[""None""]",1,0
allie.liao,allie.liao-20251108183209-25526618450313716,25526618450313716,False,"[""None""]",1,0
allie.liao,allie.liao-20251109163906-1875801329778258,1875801329778258,False,"[""None""]",1,0
allie.liao,allie.liao-20251111054301-1340092517803089,1340092517803089,False,"[""None""]",1,2
allie.liao,allie.liao-20251111131129-2092083004900003,2092083004900003,False,"[""None""]",1,0
allie.liao,allie.liao-20251112230150-1569037207480438,1569037207480438,False,"[""None""]",1,0
allie.liao,allie.liao-20251113220151-1607998787059353,1607998787059353,False,"[""None""]",1,2
allie.liao,allie.liao-20251114104140-1811542032700917,1811542032700917,False,"[""None""]",1,0
allie.liao,allie.liao-20251115034207-1893179898233662,1893179898233662,False,"[""None""]",1,2
allie.liao,allie.liao-20251118155151-1452413966455829,1452413966455829,False,"[""None""]",1,0
allie.liao,allie.liao-20251119205201-2679089229127088,2679089229127088,False,"[""None""]",1,2
allie.liao,allie.liao-20251125222234-3288164624667720,3288164624667720,False,"[""None""]",1,2
allie.liao,allie.liao-20251127161257-906025171975073,906025171975073,False,"[""None""]",1,2
allie.liao,allie.liao-20251201112635-25679209688414673,25679209688414673,False,"[""None""]",1,2
allie.liao,allie.liao-20251201141217-1397001875056224,1397001875056224,False,"[""None""]",1,0
allie.liao,allie.liao-20251201155247-1587930012274750,1587930012274750,False,"[""None""]",1,2
allie.liao,allie.liao-20251201164129-1418385653090077,1418385653090077,False,"[""None""]",1,2
allie.liao,allie.liao-20251202150202-1903694450352625,1903694450352625,False,"[""None""]",1,0
allie.liao,allie.liao-20251206221134-1181880144020267,1181880144020267,False,"[""None""]",1,0
allie.liao,allie.liao-20251208192156-1576460710278715,1576460710278715,False,"[""None""]",1,2
allie.liao,allie.liao-20251209225149-1921150968792378,1921150968792378,False,"[""None""]",1,0
allie.liao,allie.liao-20251213142158-1447066930295411,1447066930295411,False,"[""None""]",1,0
allie.liao,allie.liao-20251216172109-26113682471601482,26113682471601482,False,"[""None""]",1,2
allie.liao,allie.liao-20251218163135-1634078517772373,1634078517772373,False,"[""None""]",1,0
allie.liao,allie.liao-20251219002057-797402493366111,797402493366111,False,"[""None""]",1,0
allie.liao,allie.liao-20251223173149-892801157004759,892801157004759,False,"[""None""]",1,2
allie.liao,allie.liao-20251224014115-1431611818646283,1431611818646283,True,"[""Explicit"",""Full""]",1,0
allie.liao,allie.liao-20251225124132-1546378163093266,1546378163093266,False,"[""None""]",1,2
allie.liao,allie.liao-20251227234604-1618937716192367,1618937716192367,False,"[""None""]",1,2
allie.liao,allie.liao-20251229012133-2360472101045782,2360472101045782,False,"[""None""]",1,0
allie.liao,allie.liao-20251230120156-1668941740745332,1668941740745332,False,"[""None""]",1,2
allie.liao,allie.liao-20260103010157-1406069910985074,1406069910985074,False,"[""None""]",1,0
allie.liao,allie.liao-20260104234230-3900474850090076,3900474850090076,False,"[""None""]",1,0
allie.liao,allie.liao-20260105032931-1424662299327131,1424662299327131,True,"[""Explicit"",""Full""]",1,0
allie.liao,allie.liao-20260107175151-1440809064234179,1440809064234179,False,"[""None""]",1,0
allie.liao,allie.liao-20260117081827-788394830226830,788394830226830,False,"[""None""]",1,0
allie.liao,allie.liao-20260119144121-884919257837628,884919257837628,False,"[""None""]",1,0
allie.liao,allie.liao-20260122012515-25760759056926108,25760759056926108,False,"[""None""]",1,2
allie.liao,allie.liao-20260124080512-1195818239327775,1195818239327775,False,"[""None""]",1,0
allie.liao,allie.liao-20260204002544-1232227819014171,1232227819014171,False,"[""None""]",1,0
allie.liao,allie.liao-20260216110514-1892833578106266,1892833578106266,False,"[""None""]",1,0
allie.liao,allie.liao-20260220202255-26568331732750325,26568331732750325,False,"[""None""]",1,0
andy1994x,andy1994x-20250217204110-1487837426331436,1487837426331436,False,"[""None""]",3,2
andy1994x,andy1994x-20250225123340-1812159642651736,1812159642651736,False,"[""None""]",3,2
andy1994x,andy1994x-20250314205404-1188363866839630,1188363866839630,False,"[""None""]",3,0
andy1994x,andy1994x-20250315195950-1443223620482948,1443223620482948,False,"[""None""]",0,2
andy1994x,andy1994x-20250315203841-1423947286009959,1423947286009959,False,"[""None""]",0,2
andy1994x,andy1994x-20250315231415-1408955800716852,1408955800716852,False,"[""None""]",3,0
andy1994x,andy1994x-20250403163036-912497998130338,912497998130338,True,"[""Implicit"",""Integrated""]",3,0
andy1994x,andy1994x-20250411211245-1997006407698005,1997006407698005,False,"[""None""]",3,2
andy1994x,andy1994x-20250509185230-33970487572542411,33970487572542411,False,"[""None""]",3,2
andy1994x,andy1994x-20250516191822-895286880096280,895286880096280,True,"[""Implicit"",""Integrated""]",0,0
andy1994x,andy1994x-20250518204505-1535399154201169,1535399154201169,False,"[""None""]",0,2
andy1994x,andy1994x-20250524055804-1294898935803570,1294898935803570,False,"[""None""]",0,2
andy1994x,andy1994x-20250629210910-2011806743000127,2011806743000127,False,"[""None""]",3,0
andy1994x,andy1994x-20250703110002-4341160309450291,4341160309450291,False,"[""None""]",0,2
andy1994x,andy1994x-20250705222730-2062323361212795,2062323361212795,False,"[""None""]",3,2
andy1994x,andy1994x-20250708210158-1195471902657391,1195471902657391,True,"[""Explicit"",""Full""]",3,0
andy1994x,andy1994x-20250710195150-3761054930697948,3761054930697948,False,"[""None""]",0,0
andy1994x,andy1994x-20250714233107-1953101952307244,1953101952307244,False,"[""None""]",3,0
andy1994x,andy1994x-20250715072212-879774664675690,879774664675690,False,"[""None""]",3,0
andy1994x,andy1994x-20250716224450-1477831227192416,1477831227192416,False,"[""None""]",4,2
andy1994x,andy1994x-20250719145036-1809713766413655,1809713766413655,False,"[""None""]",3,2
andy1994x,andy1994x-20250722104006-4567106466845755,4567106466845755,False,"[""None""]",0,0
andy1994x,andy1994x-20250728080424-25761607290164043,25761607290164043,True,"[""Implicit"",""Integrated""]",0,2
andy1994x,andy1994x-20250729105011-836888272716655,836888272716655,False,"[""None""]",3,2
andy1994x,andy1994x-20250802224710-923626703433272,923626703433272,False,"[""None""]",0,0
andy1994x,andy1994x-20250803221914-1260194135972734,1260194135972734,False,"[""None""]",3,2
andy1994x,andy1994x-20250803233952-922425470735842,922425470735842,False,"[""None""]",3,0
andy1994x,andy1994x-20250804015959-873421632227853,873421632227853,True,"[""Implicit"",""Integrated""]",0,0
andy1994x,andy1994x-20250804212652-1195900752327774,1195900752327774,True,"[""Explicit"",""Full""]",3,1
andy1994x,andy1994x-20250805011246-1227946992047132,1227946992047132,False,"[""None""]",3,0
andy1994x,andy1994x-20250805103005-2366696943776702,2366696943776702,False,"[""None""]",0,0
andy1994x,andy1994x-20250806110915-917341784083416,917341784083416,False,"[""None""]",0,0
andy1994x,andy1994x-20250806210012-1429075228577452,1429075228577452,False,"[""None""]",3,0
andy1994x,andy1994x-20250806213004-905688342152102,905688342152102,True,"[""Explicit"",""Full""]",3,2
andy1994x,andy1994x-20250806223622-1267055491942427,1267055491942427,False,"[""None""]",0,0
andy1994x,andy1994x-20250806231947-1257220729675588,1257220729675588,True,"[""Explicit"",""Full""]",0,0
andy1994x,andy1994x-20250807010125-5240445842847371,5240445842847371,True,"[""Implicit"",""Integrated""]",0,2
andy1994x,andy1994x-20250807033004-1414222596869964,1414222596869964,True,"[""Implicit"",""Integrated""]",3,0
andy1994x,andy1994x-20250807043043-1277722970835548,1277722970835548,False,"[""None""]",0,0
andy1994x,andy1994x-20250807044851-4367144706855714,4367144706855714,False,"[""None""]",3,2
andy1994x,andy1994x-20250820123525-25721199637529413,25721199637529413,True,"[""Integrated"",""Implicit""]",3,0
andy1994x,andy1994x-20250831050123-746355258194149,746355258194149,False,"[""None""]",3,2
andy1994x,andy1994x-20250901170429-1675994650478355,1675994650478355,False,"[""None""]",3,2
andy1994x,andy1994x-20250903113811-3752012518265165,3752012518265165,False,"[""None""]",3,2
andy1994x,andy1994x-20250904160843-1860105378200537,1860105378200537,True,"[""Explicit"",""Full""]",3,0
andy1994x,andy1994x-20250909182515-1908009516507325,1908009516507325,True,"[""Explicit"",""Integrated""]",3,0
andy1994x,andy1994x-20250915083023-1913835035934944,1913835035934944,False,"[""None""]",3,0
andy1994x,andy1994x-20250917134131-941084978360287,941084978360287,False,"[""None""]",3,2
andy1994x,andy1994x-20250918104635-1474187097761249,1474187097761249,True,"[""Explicit"",""Integrated""]",2,1
andy1994x,andy1994x-20250920194733-1344112027470739,1344112027470739,False,"[""None""]",3,0
andy1994x,andy1994x-20250929120703-1201345095045871,1201345095045871,True,"[""Explicit/Integrated""]",3,2
andy1994x,andy1994x-20250930095944-2745627272449854,2745627272449854,False,"[""None""]",0,0
andy1994x,andy1994x-20251002201731-862713869937151,862713869937151,False,"[""None""]",3,0
andy1994x,andy1994x-20251006202719-878161081642080,878161081642080,False,"[""None""]",3,2
andy1994x,andy1994x-20251006203614-1776744506339144,1776744506339144,True,"[""Implicit"",""Integrated""]",0,0
andy1994x,andy1994x-20251013000622-2718050038527908,2718050038527908,True,"[""Implicit"",""Integrated""]",3,2
andy1994x,andy1994x-20251013101757-1439238324526564,1439238324526564,True,"[""Implicit"",""Integrated""]",3,2
andy1994x,andy1994x-20251018210035-1187290266756503,1187290266756503,False,"[""None""]",3,2
andy1994x,andy1994x-20251025154434-828581033572825,828581033572825,False,"[""None""]",0,0
andy1994x,andy1994x-20251107000153-1189121350101927,1189121350101927,False,"[""None""]",0,0
andy1994x,andy1994x-20251107233355-3074639829392953,3074639829392953,False,"[""None""]",0,0
andy1994x,andy1994x-20251114232940-1207599314775440,1207599314775440,False,"[""None""]",0,0
andy1994x,andy1994x-20251115191134-959265666423691,959265666423691,True,"[""Explicit Integrated""]",0,2
andy1994x,andy1994x-20251201171919-1191322833211359,1191322833211359,False,"[""None""]",0,0
andy1994x,andy1994x-20251208065356-3329327087234766,3329327087234766,True,"[""Implicit"",""Integrated""]",0,0
andy1994x,andy1994x-20251209111753-896964279371522,896964279371522,False,"[""None""]",2,1
andy1994x,andy1994x-20251211202207-1633764874466318,1633764874466318,False,"[""None""]",0,2
andy1994x,andy1994x-20251212033002-1437966810785446,1437966810785446,False,"[""None""]",3,0
andy1994x,andy1994x-20251213002505-2086518918790432,2086518918790432,True,"[""Explicit Integrated""]",0,2
andy1994x,andy1994x-20251214222305-1695054401866684,1695054401866684,False,"[""None""]",3,0
andy1994x,andy1994x-20251215165829-1289385873011731,1289385873011731,False,"[""None""]",3,2
andy1994x,andy1994x-20251216002906-4020017644810199,4020017644810199,False,"[""None""]",3,0
andy1994x,andy1994x-20251223214624-1251452690382309,1251452690382309,False,"[""None""]",3,2
andy1994x,andy1994x-20251225105745-3091340494373198,3091340494373198,False,"[""None""]",3,2
andy1994x,andy1994x-20251229115902-733867562910816,733867562910816,False,"[""None""]",3,1
andy1994x,andy1994x-20251231203831-1935766487046653,1935766487046653,True,"[""Explicit"",""Integrated""]",3,1
andy1994x,andy1994x-20260111133947-1570485260872912,1570485260872912,False,"[""None""]",3,0
andy1994x,andy1994x-20260117143803-1631298061578172,1631298061578172,False,"[""None""]",0,2
andy1994x,andy1994x-20260129002442-26558524313759606,26558524313759606,False,"[""None""]",3,0
anjouclever,anjouclever-20250218191056-1179482004064478,1179482004064478,True,"[""Explicit"",""Integrated""]",1,0
anjouclever,anjouclever-20250408091019-2672676989768487,2672676989768487,True,"[""Explicit"",""Integrated""]",1,1
anjouclever,anjouclever-20250413130608-1476101790608655,1476101790608655,True,"[""Explicit"",""Full""]",1,0
anjouclever,anjouclever-20250706170817-787099953898460,787099953898460,False,"[""None""]",2,1
anjouclever,anjouclever-20250710184058-956460670663087,956460670663087,True,"[""Implicit"",""Integrated""]",1,0
anjouclever,anjouclever-20250712220911-1242575267843015,1242575267843015,True,"[""Explicit"",""Full""]",1,3
anjouclever,anjouclever-20250726163358-1459326768892176,1459326768892176,True,"[""Explicit"",""Full""]",1,0
anjouclever,anjouclever-20250804194901-1278767474099471,1278767474099471,True,"[""Explicit Integrated""]",5,0
anjouclever,anjouclever-20250807005309-1308143177797393,1308143177797393,True,"[""Explicit"",""Full""]",1,0
anjouclever,anjouclever-20250807013426-914193018033274,914193018033274,True,"[""Explicit"",""Integrated""]",1,0
anjouclever,anjouclever-20250821194221-912727068068792,912727068068792,True,"[""Explicit"",""Full""]",5,3
anjouclever,anjouclever-20250823214725-1392863029354119,1392863029354119,True,"[""Explicit"",""Integrated""]",1,3
anjouclever,anjouclever-20250903034044-905294485553557,905294485553557,False,"[""None""]",2,1
anjouclever,anjouclever-20250917071545-1404480094313815,1404480094313815,False,"[""None""]",1,2
anjouclever,anjouclever-20250918101233-24935139352790014,24935139352790014,True,"[""Explicit"",""Integrated""]",1,0
anjouclever,anjouclever-20250921215714-905937885514723,905937885514723,False,"[""None""]",1,0
anjouclever,anjouclever-20250930201251-1475791493976902,1475791493976902,True,"[""Explicit"",""Full""]",1,0
anjouclever,anjouclever-20251015170159-1339143058232566,1339143058232566,True,"[""Explicit"",""Integrated""]",1,0
anjouclever,anjouclever-20251021102543-896964296591169,896964296591169,True,"[""Explicit"",""Full""]",1,0
anjouclever,anjouclever-20251128110235-932667853047856,932667853047856,True,"[""Implicit"",""Integrated""]",1,0
anjouclever,anjouclever-20260103115222-2843857349339591,2843857349339591,False,"[""None""]",1,3
anjouclever,anjouclever-20260122160556-1630473681327128,1630473681327128,True,"[""Explicit"",""Integrated""]",1,3
anjouclever,anjouclever-20260219034230-1603351447606944,1603351447606944,False,"[""None""]",1,0
annie72127,annie72127-20250219032712-1526568231756031,1526568231756031,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20250311220554-889931143753831,889931143753831,True,"[""Implicit"",""Integrated""]",1,2
annie72127,annie72127-20250411212325-1552823469354563,1552823469354563,False,"[""None""]",1,0
annie72127,annie72127-20250411212444-2043655492874422,2043655492874422,False,"[""None""]",1,0
annie72127,annie72127-20250411212500-924671523462135,924671523462135,False,"[""None""]",1,0
annie72127,annie72127-20250411212513-4331662047161785,4331662047161785,True,"[""Implicit"",""Integrated""]",1,0
annie72127,annie72127-20250418142226-1242834384474820,1242834384474820,True,"[""Explicit"",""Full""]",4,0
annie72127,annie72127-20250428180417-25728810433457374,25728810433457374,False,"[""None""]",4,1
annie72127,annie72127-20250502213437-26150950694528324,26150950694528324,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20250508193252-1446995623711506,1446995623711506,True,"[""Explicit"",""Full""]",4,0
annie72127,annie72127-20250514102815-1611082873236863,1611082873236863,False,"[""None""]",4,0
annie72127,annie72127-20250531125146-1222120832809417,1222120832809417,False,"[""None""]",2,1
annie72127,annie72127-20250626203646-1986181241967696,1986181241967696,False,"[""None""]",1,3
annie72127,annie72127-20250712223658-1420392986297699,1420392986297699,True,"[""Implicit"",""Integrated""]",1,0
annie72127,annie72127-20250715223848-1200672448904472,1200672448904472,False,"[""None""]",1,0
annie72127,annie72127-20250715232309-1452445436404906,1452445436404906,False,"[""None""]",1,0
annie72127,annie72127-20250728010602-3802788276523209,3802788276523209,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20250802230656-1018408007315053,1018408007315053,False,"[""None""]",4,0
annie72127,annie72127-20250803150554-1181649760681399,1181649760681399,True,"[""Explicit"",""Full""]",4,2
annie72127,annie72127-20250806102642-1253321366720528,1253321366720528,True,"[""Implicit"",""Integrated""]",1,1
annie72127,annie72127-20250806130558-1421165416272813,1421165416272813,True,"[""Implicit"",""Integrated""]",1,3
annie72127,annie72127-20250806131725-1409838726743065,1409838726743065,True,"[""Explicit"",""Full""]",4,0
annie72127,annie72127-20250806211848-1257822959571057,1257822959571057,False,"[""None""]",1,0
annie72127,annie72127-20250806224943-2096040934478727,2096040934478727,False,"[""None""]",3,1
annie72127,annie72127-20250806234308-1248313737176441,1248313737176441,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20250808155952-2352004801969953,2352004801969953,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20250821153235-1661229341391530,1661229341391530,False,"[""None""]",1,0
annie72127,annie72127-20250821190912-1591624958834369,1591624958834369,False,"[""None""]",4,2
annie72127,annie72127-20250821190950-788567310932819,788567310932819,True,"[""Explicit"",""Integrated""]",1,0
annie72127,annie72127-20250822122254-891777406882710,891777406882710,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20250824002911-904094512573310,904094512573310,True,"[""Explicit Integrated""]",4,0
annie72127,annie72127-20250827165256-913545614384704,913545614384704,True,"[""Explicit Integrated""]",4,0
annie72127,annie72127-20250831185702-2325175647964951,2325175647964951,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20250901025904-1211334623996992,1211334623996992,True,"[""Implicit"",""Integrated""]",1,0
annie72127,annie72127-20250903201009-1453815882761094,1453815882761094,True,"[""Implicit"",""Integrated""]",2,1
annie72127,annie72127-20250904191019-1689551595356757,1689551595356757,True,"[""Explicit"",""Full""]",5,3
annie72127,annie72127-20250905062122-1223136579931531,1223136579931531,True,"[""Explicit"",""Full""]",4,0
annie72127,annie72127-20250909130755-2160009704825404,2160009704825404,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20250916180002-1578624060010983,1578624060010983,False,"[""None""]",1,0
annie72127,annie72127-20250922214555-1296079659010922,1296079659010922,True,"[""Implicit"",""Integrated""]",3,2
annie72127,annie72127-20250924210039-1325643572664624,1325643572664624,True,"[""Implicit"",""Integrated""]",1,0
annie72127,annie72127-20250925095337-855174024005718,855174024005718,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20251002212907-1661920354797511,1661920354797511,False,"[""None""]",1,0
annie72127,annie72127-20251005205728-1467712201585507,1467712201585507,True,"[""Explicit"",""Integrated""]",1,0
annie72127,annie72127-20251012195619-3053138728370340,3053138728370340,False,"[""None""]",1,2
annie72127,annie72127-20251019202212-2696887307310667,2696887307310667,False,"[""None""]",1,0
annie72127,annie72127-20251101212104-773849145188845,773849145188845,True,"[""Implicit"",""Full""]",1,2
annie72127,annie72127-20251107195509-908781908183178,908781908183178,True,"[""Explicit"",""Integrated""]",1,0
annie72127,annie72127-20251109002506-1261774465843866,1261774465843866,False,"[""None""]",1,0
annie72127,annie72127-20251111001249-1096737739213626,1096737739213626,True,"[""Explicit"",""Integrated""]",1,0
annie72127,annie72127-20251119160630-866677113025620,866677113025620,False,"[""None""]",1,2
annie72127,annie72127-20251122015148-1193448152985742,1193448152985742,True,"[""Implicit"",""Integrated""]",1,0
annie72127,annie72127-20251127142829-1193399426332057,1193399426332057,False,"[""None""]",4,2
annie72127,annie72127-20251201193341-867102296126998,867102296126998,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20251204224805-2180396886105487,2180396886105487,False,"[""None""]",3,2
annie72127,annie72127-20251206133924-1275007244689330,1275007244689330,True,"[""Explicit"",""Full""]",1,0
annie72127,annie72127-20251208061223-2352442305270572,2352442305270572,False,"[""None""]",1,2
annie72127,annie72127-20251213001219-1448581863370245,1448581863370245,False,"[""None""]",1,0
annie72127,annie72127-20251216165907-928995889917233,928995889917233,True,"[""Explicit"",""Full""]",3,2
annie72127,annie72127-20260106182418-2142574699915371,2142574699915371,True,"[""Explicit"",""Integrated""]",4,0
annie72127,annie72127-20260112174703-1572866723926378,1572866723926378,True,"[""Explicit"",""Integrated""]",1,0
annie72127,annie72127-20260124153010-2456097121471972,2456097121471972,False,"[""None""]",4,1
aottergirls,aottergirls-20250218110515-1199421402353840,1199421402353840,False,"[""None""]",0,0
aottergirls,aottergirls-20250218110515-1202940375336638,1202940375336638,True,"[""Explicit"",""Integrated""]",0,0
aottergirls,aottergirls-20250218110515-1208982261419793,1208982261419793,False,"[""None""]",5,3
aottergirls,aottergirls-20250218110515-1215625510771503,1215625510771503,True,"[""Implicit"",""Integrated""]",0,0
aottergirls,aottergirls-20250218110515-1220536396939038,1220536396939038,False,"[""None""]",0,0
aottergirls,aottergirls-20250218110515-1291418789465006,1291418789465006,True,"[""Explicit"",""Integrated""]",1,0
aottergirls,aottergirls-20250218110515-1398591975343773,1398591975343773,True,"[""Implicit"",""Integrated""]",1,0
aottergirls,aottergirls-20250218110515-1413092239800327,1413092239800327,True,"[""Explicit"",""Integrated""]",1,2
aottergirls,aottergirls-20250218110515-1420257939632261,1420257939632261,False,"[""None""]",1,0
aottergirls,aottergirls-20250218110515-1421056939671843,1421056939671843,True,"[""Explicit"",""Full""]",1,2
aottergirls,aottergirls-20250218110515-1424805168995419,1424805168995419,False,"[""None""]",1,0
aottergirls,aottergirls-20250218110515-1455354519328843,1455354519328843,True,"[""Explicit"",""Full""]",1,0
aottergirls,aottergirls-20250218110515-1535678914210229,1535678914210229,True,"[""Implicit"",""Integrated""]",0,0
aottergirls,aottergirls-20250218110515-1539625040454984,1539625040454984,True,"[""Explicit"",""Full""]",0,0
aottergirls,aottergirls-20250218110515-1560530001896820,1560530001896820,True,"[""Implicit"",""Integrated""]",0,1
aottergirls,aottergirls-20250218110515-1602721484256769,1602721484256769,False,"[""None""]",1,0
aottergirls,aottergirls-20250218110515-1613799649807109,1613799649807109,True,"[""Explicit"",""Integrated""]",1,0
aottergirls,aottergirls-20250218110515-1620580686060324,1620580686060324,True,"[""Explicit"",""Full""]",0,0
aottergirls,aottergirls-20250218110515-1812320296122788,1812320296122788,False,"[""None""]",1,0
aottergirls,aottergirls-20250218110515-2086608972139899,2086608972139899,True,"[""Implicit"",""Integrated""]",1,0
aottergirls,aottergirls-20250218110515-2363964367379540,2363964367379540,False,"[""None""]",1,2
aottergirls,aottergirls-20250218110515-2383155882109589,2383155882109589,True,"[""Explicit"",""Full""]",1,0
aottergirls,aottergirls-20250218110515-2461286474290970,2461286474290970,False,"[""None""]",1,0
aottergirls,aottergirls-20250218110515-3409976829177835,3409976829177835,False,"[""None""]",1,0
aottergirls,aottergirls-20250218110515-3915736105351796,3915736105351796,False,"[""None""]",1,1
aottergirls,aottergirls-20250218110515-880690571540627,880690571540627,True,"[""Explicit"",""Full""]",0,0
aottergirls,aottergirls-20250219205147-2063801084400191,2063801084400191,False,"[""None""]",3,0
aottergirls,aottergirls-20250226001145-1598188947865002,1598188947865002,False,"[""None""]",1,2
aottergirls,aottergirls-20250227105740-1652920935659244,1652920935659244,False,"[""None""]",1,0
aottergirls,aottergirls-20250306012132-2070561913765208,2070561913765208,True,"[""Implicit"",""Integrated""]",3,0
aottergirls,aottergirls-20250308220453-1493013815515492,1493013815515492,False,"[""None""]",0,0
aottergirls,aottergirls-20250310114258-877642691839071,877642691839071,True,"[""Explicit"",""Full""]",0,3
aottergirls,aottergirls-20250312075146-1647845499737644,1647845499737644,False,"[""None""]",0,0
aottergirls,aottergirls-20250312223600-1349640056918642,1349640056918642,True,"[""Explicit"",""Integrated""]",5,3
aottergirls,aottergirls-20250313194321-2008159283450898,2008159283450898,True,"[""Implicit"",""Integrated""]",1,0
aottergirls,aottergirls-20250318172224-26764526499804485,26764526499804485,False,"[""None""]",5,3
aottergirls,aottergirls-20250319003250-1639574090719469,1639574090719469,True,"[""Explicit"",""Full""]",0,0
aottergirls,aottergirls-20250322213451-1392971482626935,1392971482626935,True,"[""Explicit"",""Integrated""]",1,0
aottergirls,aottergirls-20250323085206-913739188500301,913739188500301,True,"[""Explicit"",""Integrated""]",0,0
aottergirls,aottergirls-20250326064444-1444308817418869,1444308817418869,False,"[""None""]",0,1
aottergirls,aottergirls-20250327181208-1593598835190005,1593598835190005,False,"[""None""]",1,2
aottergirls,aottergirls-20250328193357-1388848665887532,1388848665887532,True,"[""Explicit"",""Integrated""]",1,0
