Influencer,videoName,visual_text,cluster_label,umap_1,umap_2
1105ya,1105ya-20260109175755-786783353764646,"(1) Two young women are standing in an indoor studio space. The woman on the left wears a blue beanie, a white top under a grey jacket, and dark wash jeans. The woman on the right has her hair styled in two buns and wears a light grey 'SUPREME' brand hoodie with baggy blue jeans. The background is a large wall mural depicting the Taipei 101 building at night surrounded by fireworks. (2) They perform a synchronized dance routine characterized by rhythmic leg-crossing steps and outward-reaching hand gestures. (3) They maintain bright smiles and direct eye contact with the camera throughout the sequence, ending with a slight bounce.",1,13.451186,5.9902716
1105ya,1105ya-20260109175818-857988380393777,"(1) Three women in bikinis are seen in an outdoor infinity pool at dusk; the woman on the left holds the camera and speaks excitedly. (2) The camera focuses on the first woman (white bikini) from behind, then she turns around slowly to face the camera with a playful expression. (3) A brief comic cut shows a person's legs sticking straight up out of the pool water in the background. (4) The second woman (brown bikini) is shown from behind before turning to wink and laugh at the camera. (5) The third woman (pink bikini) is shown from the back, then turns around with a more seductive pose, touching her hair and face. (6) All three women appear together in the frame again, waving and blowing kisses to the camera as the video concludes.",1,12.850515,6.100117
1105ya,1105ya-20260115011453-1554238569115725,"(1) A young woman with long brown hair, wearing a pink dress and a white shirt tied at the waist, walks towards the camera in a large airport terminal while pulling a black suitcase. She is wearing a pink face mask. (2) She stops walking, looks directly at the camera, and begins to peel off her mask with her right hand. (3) She reveals her full face, smiling warmly, and uses her hand to adjust her hair while posing in front of airport check-in counters.",1,12.36606,7.0457435
1105ya,1105ya-20260121145556-788785637587215,"(1) The video begins with a woman in a black bikini and white fluffy earmuffs sitting by a large window, looking out at a snowy mountain landscape before turning to smile at the camera. (2) A montage of clips shows two young women in ski gear (one in pink, one in grey) smiling and waving for a selfie on a ski slope. (3) Transitions to the two women indoors, holding glasses of beer and looking closely at the lens. (4) Back to the snowy slope, the two women pose together in full ski attire including goggles. (5) Indoors again, they are seen toasting their beer glasses. (6) A woman in a pink jacket and a white fluffy bear-ear hat dances and smiles happily in a snowy field. (7) A woman in a blue knit sweater and long white skirt walks and poses along a snowy forest path. (8) A high-angle wide shot from a ski lift shows the vast snowy resort and mountains. (9) The final segment shows a woman in pink and white ski gear snowboarding down a sunny slope, carving through the snow with the sun low in the sky.",5,12.151491,5.3503127
1105ya,1105ya-20260125190714-2095338547882007,"(1) The video begins with a woman in a pink traditional Thai dress posing in front of a decorated temple wall. (2) The scene shifts to the exterior of 'NANA PHOTO STUDIO' and then shows racks of colorful Thai garments inside. (3) A close-up sequence follows, documenting the woman's makeup process: foundation application, heavy nose contouring, eye shadow, eyebrow drawing, and lip gloss. The woman reacts to her reflection with varying expressions of surprise and curiosity. (4) She is seen selecting a pink fabric with a shop assistant. (5) The final phase shows her fully dressed in the pink outfit, posing with a paper umbrella and a silver purse at Wat Arun. She is joined by a female friend in a gold Thai dress, and they walk through the temple grounds together for a professional photoshoot.",5,9.523499,5.591103
1105ya,1105ya-20260125190728-26175467768717855,"(1) The video opens with a close-up of a young woman wearing a straw hat and white dress, smiling while holding a capybara wearing a festive scarf. (2) A hand holds up an admission ticket for 'SRI AYUTHAYA LION PARK' labeled 'Adult 300B'. (3) The woman is seen standing on the roof of a zebra-striped jeep surrounded by several tall giraffes. (4) She sits in front of a rocky waterfall holding the capybara, then transitions to a shot of her crouching near a large tiger lying on the ground. (5) Multiple squirrel monkeys climb onto her head and shoulders while she sits on a wooden bench. (6) She stands by a fence looking down at a large enclosure filled with dozens of crocodiles. (7) Quick cuts follow of her interacting with monkeys again, smiling widely, and a final close-up of a monkey's face looking directly into the camera.",5,11.091311,4.747485
1105ya,1105ya-20260217025548-870457129087046,"(1) A young woman with long dark hair, wearing a white camisole and blue denim jeans, is leaning over a table in a room filled with stacked cardboard boxes. She is focused on signing a stack of photos or posters with a black marker. (2) She picks up a poster from a pile on the left, signs it with a quick motion, and then stacks it onto a growing pile on the right. (3) This repetitive motion of signing and stacking continues throughout the entire duration of the video, with her maintaining a calm and dedicated facial expression.",1,13.157709,7.661449
1105ya,1105ya-20260220195258-1659332422103881,"(1) The video starts with a young woman in white top and black pants at a stadium, looking excited and cheering with fans in the background. (2) She transitions to a red carpet area in front of an 'AAA 2025' backdrop, posing for photos. (3) A sequence follows showing a smartphone interface where she uses an AI tool to select 'Best Face' on a photo of herself. (4) Footage transitions to various K-pop performers on a brightly lit concert stage, showcasing varying levels of zoom from the stadium seats. (5) She is then seen using the 'Circle to Search' feature on her phone to identify a song playing at the event. (6) The final section shows her speaking directly to the camera while holding a Samsung smartphone, demonstrating its features in both daylight and night stadium environments, ending with a Samsung brand logo screen.",5,11.708263,5.706057
1105ya,1105ya-20260222125532-2390647874682943,"(1) The elevator doors slide open to reveal a young woman standing inside. She is wearing a grey crop top and dark cargo pants, looking directly into the camera with a confident expression. (2) She begins a rhythmic dance routine, using her hands to point at the camera, swaying her hips, and performing fluid body movements in sync with the beat. Her facial expressions are playful, including smiles and winks. (3) As the dance continues, the elevator doors begin to close automatically. She makes a final 'come hither' gesture with her finger before she is completely hidden behind the closing doors.",1,12.731842,6.9555025
1105ya,1105ya-20260222125556-1228880172514368,"(1) Two young women stand in a bright indoor studio hallway in front of a photo booth; one wears a grey layered dress and headband, the other wears a striped vest, black top, and beret. They are smiling and gesturing towards each other. (2) They begin to unbutton and peel off their outer layers of clothing right in the hallway, revealing black tank tops and shorts underneath. One woman turns her back to the camera, struggling with a knot, while the other helps her. (3) They successfully remove the outer garments, gather the clothes in their arms, and prepare to move into the photo booth area while laughing.",1,13.343554,6.2134657
1105ya,1105ya-20260222125631-908045185486738,"(1) A young woman stands on an urban sidewalk, wearing a beige crop top and an olive green cargo skirt. She begins a choreographed dance routine as the camera remains static. (2) She performs a series of rhythmic arm movements, including a 'V' gesture near her face, a hip-sway, and a hair-toss, while maintaining eye contact with the camera and a cheerful expression. (3) She finishes the sequence with a wide arm extension and a slight turn, as a red and white bus passes by in the background on the multi-lane city street.",1,13.010523,6.6258993
2uncle987,2uncle987-20250311234240-1201464022133636,"(1) The video starts with a group of four (two women and two young boys) posing in front of a stone monument for Katsuoji Temple. (2) Fast-paced shots show numerous red Daruma dolls of various sizes placed around the temple grounds and a sign showing admission fees. (3) A young boy in a colorful jacket poses and points at Daruma dolls on a wooden ledge. (4) The main female creator, wearing a beige trench coat, speaks to the camera near a pond with a pagoda in the background. (5) The two boys run through a large red temple gate. (6) A creative shot shows Daruma dolls with mouse ears in a small hole, which the boy points at. (7) The creator and kids are seen stamping postcards at a wooden table. (8) More scenery of the temple, including a waterfall and a red bridge, is shown. (9) The scene shifts to a brightly lit gift shop where they look at souvenirs like chips, noodles, and plush toys. (10) The creator holds a shopping basket and smiles excitedly. (11) The video ends with a montage of photos from their trip.",7,10.648123,4.629128
2uncle987,2uncle987-20250311234240-1340376461180042,"(1) The video starts indoors in a room with white walls and wooden cabinets; a young woman in a light blue oversized shirt-dress is flanked by two other girls; they perform a rhythmic dance with arm swings and side steps. (2) The scene cuts to an outdoor location in front of a green sign; the main girl dances with a young man while students watch from a balcony above. (3) The scene shifts to an outdoor parking area with several yellow school buses in the background; the girl is now accompanied by two young men as they continue the same dance routine. (4) The setting changes to a set of stairs outside a building; the girl dances with a group of four other young women. (5) The video moves to an open asphalt area; the girl performs the dance alone, ending with a close-up shot of her laughing and gesturing toward the camera.",5,12.802491,5.404403
2uncle987,2uncle987-20250311234240-1427070938973651,"(1) A young woman with her hair in a bun stands in a bright kitchen, smiling and presenting a finished plate of curry rice with broccoli and carrots. (2) She begins preparing the ingredients: peeling a large carrot, slicing it into thin rounds, and then further cutting those rounds into small heart shapes. She also chops a head of broccoli into small florets. (3) The scene shifts to the stove where she boils the broccoli and heart-shaped carrots in a small pan of water. (4) She opens a colorful pre-packaged curry sauce bag and pours the contents into another pan. (5) Using a water dispenser, she adds water to a cup of white powder (starch) and stirs it before pouring the mixture into the simmering curry sauce to thicken it. (6) Finally, she plates a mound of white rice, pours the rich brown curry sauce over one side, and carefully arranges the boiled broccoli and heart-shaped carrots on top. She picks up a piece of meat with chopsticks to show the texture and then presents the completed dish again.",4,10.346313,8.245176
2uncle987,2uncle987-20250311234240-1452721199522481,"(1) A pair of female hands with red nail polish holds a bundle of thin white noodles in front of a red '余天宮' noodle bag. (2) The noodles are added to a pot of boiling water. (3) Three eggs are cracked into a blue patterned ceramic bowl. (4) A packet of '老協珍' Drip Chicken Essence is opened and poured into the eggs. (5) The eggs and essence are whisked together with chopsticks. (6) The cooked noodles are drained and added to the egg mixture, stirred thoroughly. (7) Oil is sprayed into a black flat frying pan. (8) The noodle and egg mixture is poured into the pan and spread evenly. (9) The pancake is flipped to show a golden-brown, crispy texture. (10) The finished dish is displayed on a dark plate on a light wood surface.",4,10.47216,8.084623
2uncle987,2uncle987-20250311234240-1464531031917525,"(1) Live-action video. A young woman in a white sweatshirt is shown in a tight shot, frantically pounding on a small yogurt cup with a spoon at a wooden desk. (2) She stops, resting her head on her hand while looking at her laptop with an expression of deep annoyance and boredom. (3) She shifts to rummaging through desk drawers, tossing items out in a fit of frustration. (4) Transition to a brighter scene: the same woman appears in a yellow button-down shirt with pigtails, now smiling and holding a large container of Matthew's Choice yogurt. (5) Close-up shots show the white yogurt being scooped into a glass bowl and topped with granola and dried fruit. (6) She is then seen holding and drinking from multiple colorful 'Yogurt to Go' bottles, looking refreshed and happy. (7) She gestures toward the products and then points downward to the bottom of the frame while smiling at the camera.",4,9.573039,7.530929
2uncle987,2uncle987-20250311234240-1608755680280839,"(1) The video starts with a close-up of a woman's face as she tries to hold a yellow post-it note against a white wall using only the suction from her lips; she fails and laughs. (2) The scene shifts to a group of four women in a brightly lit indoor hallway/office space, where the main character explains the 'technique' she thought she found. (3) A series of competitive rounds follow (Round 1 to Round 4) where the women line up against the wall, each attempting to keep their post-it note from falling by pressing their puckered lips against it. (4) Close-ups capture their concentrated and often humorous facial expressions, including exaggerated pouting and squinting. (5) Graphic crowns and names appear over the winners, while 'Out!' labels appear over those whose notes fall. (6) The final segment shows a woman successfully maintaining the note's position while making waving hand gestures towards the camera.",5,12.580454,4.92057
2uncle987,2uncle987-20250311234240-1610689976788767,"(1) The video begins with close-up shots of multiple 'Tokyo Kaiju Universe' blind boxes and some already opened figures, including a cat-like monster and a fish-like monster with a rocket on its back. (2) A woman in a blue-and-white striped shirt and a young boy with glasses are seen sitting at a table in a brightly lit living room, discussing the boxes. (3) The group, including another boy partially seen on the right, starts tearing open the silver plastic bags inside the boxes. (4) The woman reveals a grey fish monster (Maglorie) and shows it to the camera while the boys look at their own figures. (5) A red '突發!!' (Sudden!!) text overlay appears as they react to their draws. (6) The woman expresses playful disappointment and looks directly into the camera lens with a smirk after realizing they didn't get the panda monster they wanted. (7) The video ends with a centered graphic of a green monster figure on a black background.",7,9.901356,4.9559803
2uncle987,2uncle987-20250311234240-1809547633082933,"(1) The video starts with a close-up of a young woman playfully biting a pink scarf tied into a large bow. (2) She stands in a brightly lit room, holding the pink scarf around her neck and speaking directly to the camera. (3) She begins a step-by-step demonstration: she loops the scarf around her neck with one side longer than the other and ties a basic knot. (4) She takes the long end of the wide scarf and folds it back and forth several times to create a rectangular section. (5) She pinches the center of this folded section and pulls it through the previously made knot. (6) She spends several moments adjusting the fabric to ensure the bow is symmetrical and voluminous. (7) Finally, she holds the finished bow up to her face, smiling and posing, ending with a repeat of the intro shot where she bites the bow.",5,11.445475,6.350373
2uncle987,2uncle987-20250311234240-1855561948426789,"(1) A young woman with long dark hair and a black hoodie smiles at the camera, holding a red paper with the character 'Chun' (Spring). (2) She sits at a wooden table, opens a bottle of dark ink, and dips a yellow beauty sponge into it. (3) Chronological shots show her hands with red glittery nail polish using the sponge to write Chinese characters on square red papers. (4) She holds up the finished papers 'Chun' and 'Man' (Full) with a celebratory 'V' gesture. (5) She attaches the papers to a grey safe and a white cabinet. (6) The final shot shows a close-up of a poorly written large character on red paper next to a smartphone showing a professional reference image, intended as a humorous fail.",1,12.926627,7.3327317
2uncle987,2uncle987-20250311234240-2154329232039354,"(1) A female character wearing a long light-green dress and a blue cap enters from the right, walks toward the left, and exits. (2) A second character wearing a white sweater, cream-colored pants, and a red beret enters from the right, smiles, and exits to the left. (3) A third character wearing a white sweater, black skirt, and a black beret enters from the right, walks past a grey sofa, and exits to the left. (4) A fourth character in a grey sweater and black skirt walks from the right to left. (5) A fifth character wearing a black and white striped long-sleeve shirt, blue jeans, and a black beanie walks from the right to left, smiling at the camera.",1,12.875201,6.895218
2uncle987,2uncle987-20250311234240-26070104545952395,"(1) A middle-aged man in a black hooded parka and a polka-dot backpack walks through Osaka's urban streets, holding a coffee cup and checking his phone. (2) A series of fast-paced cuts show him walking past a yellow-fronted ramen shop, a police station box (Koban), and descending into the Tanimachi 9-chome subway station. (3) The setting shifts to a brightly lit indoor exhibition hall where the man is now wearing a colorful polka-dot haori and a black hat. He smiles at the camera, greets female staff at a ""hahababy"" brand booth, and browses various colorful merchandise including bags and stationary.",0,11.004789,2.5542936
2uncle987,2uncle987-20250311234240-4391363607848498,"(1) A young woman in a blue patterned oversized shirt stands before a school entrance, gesturing enthusiastically toward the camera. (2) Chronological montage of a car journey starting in the dark at 5:30 AM, transitioning through various timestamps to sunrise on the highway and arrival at a school campus with multiple colorful buses parked. (3) Interaction in an office environment with school staff, followed by a transition to a large indoor gymnasium filled with students seated on floor mats. (4) The woman is shown on stage receiving an award, giving a speech with a microphone, and presenting a gift. (5) Interaction segment showing her handing out HAHABABY branded snacks to students, signing autographs on various items, and taking group photos with female students. (6) Closing shot of the woman's hand signing a document with an inspirational message.",1,12.404163,7.5375304
2uncle987,2uncle987-20250311234240-866719122902138,"(1) A woman in a striped shirt and green apron stands in a modern kitchen introducing 3COINS kitchen gadgets. (2) She demonstrates a microwave rice cooker by adding rice, washing it at the sink, adding water, and placing it in the microwave. (3) She shows a dual-compartment container used to make tamagoyaki (rolled egg), cracking eggs, seasoning them, and microwaving. (4) She uses a steaming dish to cook broccoli and green beans in the microwave. (5) She introduces a 2-way oil dispenser, demonstrating both the spray and pour functions while frying an egg. (6) Beef slices are seasoned and cooked in the microwave using the steaming dish. (7) She assembles all the prepared components—rice, beef, eggs, and vegetables—into a white bento box and shows the final result to the camera with a smile.",4,10.330521,8.206525
2uncle987,2uncle987-20250311234240-891129847100489,"(1) A series of short interviews featuring different female staff members in various indoor and outdoor settings. (2) Each person is asked a specific question about product development, such as what makes them happy or what challenges they face. (3) Interspersed with these interviews are shots of products, like bags, shoes, and merchandise, often displayed in stores or at events.",5,9.27226,6.045304
2uncle987,2uncle987-20250311234240-930164589343812,"(1) Three women are running frantically across a studio space filled with white shelves and clothing racks, looking stressed and busy; one is wearing a white apron dress over a black turtleneck. (2) A woman in a striped shirt and large white-rimmed glasses sits on the floor surrounded by a large pile of wrinkled colorful clothing. (3) The woman in the white apron presents a white, sleek handheld steamer to the camera and the other woman. (4) Detailed close-up shots show the steamer's water tank, a red light indicator, and steam blowing out of the nozzle. (5) The woman in the apron uses the steamer on a black t-shirt on an ironing board and then on a patterned shirt hanging on a rack. (6) She demonstrates folding the steamer into a compact form and holding it up to show its portability. (7) The two women stand together talking enthusiastically while holding the product.",1,12.977062,5.676925
2uncle987,2uncle987-20250314025252-1580395999867290,"(1) The main female character with pigtails wears a striped long-sleeve shirt and high-waisted denim overalls in an office hallway. (2) She transitions to Day 2 in a white sweater and midi skirt, showing off colorful polka-dot shoes in a creative workshop. (3) Day 3 shows her from a back-view perspective working at a cluttered desk in an office. (4) Day 4 features her in a tan trench coat over a green dress in a studio setting with a white cutout frame. (5) Day 5 takes place in a modern kitchen where she wears a white puffed-sleeve dress and a yellow knit vest, spinning playfully. (6) Day 6 shows her in a bathroom/dressing room area wearing a black long dress and white utility vest. (7) Finally, on Day 7, she is in an office with white cabinets, wearing a white overall dress over the striped shirt from Day 1, talking directly to the camera.",5,12.611911,6.805284
2uncle987,2uncle987-20250321191757-26095855576706977,"(1) The video starts with a close-up of a rack filled with colorful, patterned clothing. It then transitions to a retail counter in a department store where several people are interacting. (2) A female creator with long dark hair, wearing a yellow-green top and a blue transparent vest, appears on screen. She picks up a box and begins to unpack items. (3) She presents various products to the camera, including patterned coasters, card holders with lanyards, and a wide selection of iPhone cases displayed on shelves. (4) The creator moves to a stack of orange boxes containing mushroom chicken soup, holding up a packet and a small sampling cup. (5) The final shots show her smiling and presenting the soup boxes in a bright, indoor commercial environment.",5,9.630863,6.2302756
2uncle987,2uncle987-20250324075334-1286548589951164,"(1) A young woman with long dark hair, wearing a yellow shirt and blue dress, jumps and waves enthusiastically in front of a colorful retail pop-up store. (2) The camera follows her as she walks through different sections of the store, including a photo-taking area with character cutouts, shelves of snacks, display cases for shoes and helmets, and a rack for apparel. Frequent cuts show close-ups of specific items like popcorn, crocs, and mugs. (3) The host stands at the checkout counter, gesturing towards promotional boards that list different spending tiers. The video ends with a still shot of her posing by a character cutout.",1,8.733847,7.1960053
2uncle987,2uncle987-20250326095233-871834575765944,"(1) The video begins with a montage of two young boys running through an indoor facility and playing with a large bubble machine, with large white text overlays. (2) A woman is shown standing outside the building pointing to a subway exit sign, followed by shots of the 'Kids Plaza Osaka' welcome sign and a floor map. (3) The woman demonstrates using an automated ticket machine and then shows a designated stroller parking area. (4) A fast-paced series of clips shows the boys engaging with various interactive exhibits: spinning discs, a wind tunnel, sliding down a large indoor slide, and climbing through a red rope bridge. (5) Further scenes show the children in a mock TV studio, playing traditional Japanese drums (Taiko), participating in a mock supermarket, and using a voice-changing machine. (6) The video concludes with the two boys walking outside the building, holding hands with their mother, looking tired with messy hair.",7,10.905196,4.490306
2uncle987,2uncle987-20250326202016-1857351981650044,"(1) The video starts with a man in a blue striped shirt and a woman in a beige tracksuit standing in a living room, looking excited and gesturing toward the camera. (2) Scene transitions to a bedroom where another woman is lying on a white mattress; the man approaches and 'wakes' her up. (3) Close-up shots of hands pressing into the mattress to demonstrate firmness and touching the 'Cooler' fabric surface. (4) A woman demonstrates a hydraulic lift bed frame, revealing a large storage space underneath. (5) The three individuals are seen in a large furniture showroom, walking past various sofas and trying out different mattresses. (6) Back in the living room setting, they sit on the floor around a white marble-top coffee table, pointing out its design features. (7) The video ends with the group waving and text showing store locations.",7,12.627275,3.5901172
2uncle987,2uncle987-20250328115255-3145341432315176,"(1) The video is live-action. Close-up of two wooden bento boxes filled with rice, colorful vegetables, and a meat curry sauce. (2) A woman's hands hold a colorful 'Simba' branded food pouch and a plastic rice container against a clean white kitchen counter. (3) A woman in a white tank top uses pink chopsticks to add broccoli, baby corn, and red peppers into a pan of boiling water. (4) She drops the meal pouch into the boiling water and then places the rice container into a microwave, smiling directly at the camera. (5) She begins assembling the bento, using chopsticks to mold the rice and scissors to cut thin strips of dark seaweed. (6) She meticulously plates the cooked vegetables and pours the thick brown meat sauce from the pouch into the wooden compartments. (7) She adds a soft-boiled egg half and uses seaweed pieces to create a smiley face on a mound of white rice. (8) Transition to a young boy in a striped shirt sitting at a table looking at his meal. (9) A second boy with glasses opens the wooden lid of his bento box, revealing a wide, happy smile and expressive eyes. (10) The boys look down at their food with excitement and anticipation.",4,10.350546,7.8315573
2uncle987,2uncle987-20250329205223-848769961547348,"(1) Live-action video begins with a girl with braided pigtails in a cream crop top and blue track pants standing in a room crowded with clothing racks; she starts a rhythmic hip-shaking dance move. (2) The camera cuts rapidly between the first girl and another girl wearing a grey shirt and a black beret, both performing the same synchronized shaking motion. (3) A close-up shot focuses specifically on the first girl's waist and hip movement. (4) The girl in the beret is shown again, looking at the camera with a puzzled and questioning facial expression while attempting the dance. (5) The setting transitions to an office-like space where the first girl stands near a desk, followed by a shot of three girls in a line laughing and trying the dance together. (6) The video ends with the first girl performing the move in front of a vanity mirror.",5,12.742456,5.3944855
2uncle987,2uncle987-20250402162250-1575185317066978,"(1) The video starts with five young women standing in a row in a bright, minimalist indoor room, performing a coordinated dance involving hand gestures like forming triangles above their heads and pointing to their mouths. (2) The scene transitions through several individual solo clips of each woman performing the same dance moves in the same room. (3) The group is shown together again, but the atmosphere becomes more chaotic as they start laughing, bumping into each other, and losing coordination. (4) The setting shifts to what appears to be a dressing room or studio area filled with clothing racks and mirrors, where they continue to dance and laugh together. (5) The final segment features one woman in a black dress standing alone, looking awkward and embarrassed while attempting the dance, with digital stickers and text appearing around her.",5,12.802437,5.3144493
2uncle987,2uncle987-20250405215045-879801761328248,"(1) A woman in a black and white striped sweater sits at a desk, excitedly talking to the camera while holding a piece of marble-patterned bread. (2) She takes a bite of the bread and gestures with her hands, showing a satisfied facial expression. (3) The camera shifts to a close-up shot of an orange plastic bread wrapper and a cardboard box with illustrations of an elderly woman and the text 'Made in Osaka'. (4) The woman is shown again in the original setting, eating the bread as colorful animated text overlays appear around her.",4,9.81692,8.560284
2uncle987,2uncle987-20250408011338-1590649938850708,"(1) The video starts with a hand holding a small teddy bear puppet wearing a blue shirt, acting as an interviewer. A woman named Anita is interviewed at her desk in a cluttered office. (2) The scene cuts to a woman named Yuhan wearing glasses and a mask, then she removes the mask to pose. (3) A man named Baozi in a green hoodie is interviewed next. (4) A woman named Big JJ is seen working and then looking at the camera smiling. (5) A man in a beige jacket is interviewed. (6) Finally, the 'Boss Lady' in a black beret and hoodie is interviewed while she has a coffee and bread on her desk, laughing at the end.",7,14.116973,4.012455
2uncle987,2uncle987-20250410233102-913680811068139,"(1) The video opens with a shot of the Nipponbashi Station Exit 8 entrance in Osaka. (2) A hand gestures toward a street, followed by shots of a walking route featuring a 7-Eleven store and the sign for 'Elizabeth Garden' guesthouse. (3) A woman in a blue and yellow patterned sweatshirt and a young boy with glasses enter a modern apartment. (4) They provide a room-by-room tour: a bedroom with a double bed, a modern toilet, a bathroom with a washing machine, and a spacious living/dining area where other adults are sitting on the floor. (5) They showcase a traditional Japanese-style room with tatami mats where the boy climbs into a storage cupboard, and a final bedroom with a dedicated workspace. (6) The video concludes with the woman summarizing the stay while interacting with the boy in the apartment.",7,10.844563,4.953205
2uncle987,2uncle987-20250411223112-1200946185559551,"(1) The video starts with a young woman in a grey jacket looking skeptical in a bright indoor room with white furniture. (2) The main creator, a girl with her hair in two buns, introduces a red and white package of Ippei-chan instant noodles. (3) She proceeds to prepare the noodles, showing the process of adding boiling water, letting it sit, and then draining the water through the container's built-in strainer. (4) She opens three packets: a red strawberry sauce, a white creamy powder, and a purple packet containing dried strawberry bits, adding them all to the noodles. (5) She mixes the noodles thoroughly and holds the result up to the camera, comparing the dry, pinkish appearance of the actual food to the vibrant, luscious photo on the packaging. (6) She tastes the noodles with a worried expression and then offers the container to a group of friends sitting on the floor. (7) One friend in a grey jacket takes a bite and gives a surprising 'not bad' reaction, followed by two other friends who also try the noodles with curious and amused expressions.",4,10.212017,7.74701
2uncle987,2uncle987-20250418181824-1419557516214988,"(1) The video starts with three women standing in front of a plain background; the woman in the middle wears a black beanie and a 'HAHABABY' t-shirt while the woman on the right has a purple sweater draped over her shoulders. (2) The woman on the right points to the forehead of the woman in the beanie, followed by close-up shots showing white flakes on the scalp. (3) The woman with the purple sweater holds up various AROMASE product bottles (green and black packaging) and demonstrates applying a liquid directly to her scalp. (4) The video concludes with the three women laughing and interacting while holding the scalp care products.",5,9.008254,5.776832
2uncle987,2uncle987-20250418221029-1198286555698087,"(1) The video starts with a screen recording of a mobile search for 'almond villa Busan' on Google Maps and Trip.com. (2) A transition shows the interior of an elevator with a building notice for 'Almond Kids-Poolvilla' and a digital floor indicator rising. (3) A young boy with glasses greets the camera at the entrance of a modern, white-tiled villa. (4) The scene shifts to an indoor heated pool where the boy and another child play with tubes. (5) A handheld tour follows, showing a large wooden dining table, a kitchen with a vintage-style fridge and microwave, and a spacious living area with a large TV. (6) The camera enters a bathroom featuring a large bathtub and a washing machine, then moves to two separate bedrooms with large double beds. (7) A KTV karaoke machine is highlighted in a dedicated entertainment corner. (8) The video ends with the children standing by the pool the following morning.",7,10.918098,4.8300705
2uncle987,2uncle987-20250421014147-1729628418423411,"(1) The video begins with a woman in a white tank top talking directly to the camera in a bathroom. Brief shots of a person sleeping, fried foods, and hair strands in palms are interspersed. (2) She demonstrates combing her hair thoroughly with a large black paddle brush. (3) She holds up a green bottle of AROMASE scalp purifying liquid, applies it directly to her scalp, and massages it with her fingertips. (4) She continues massaging her scalp, explaining the importance of cleaning the top area. (5) After a transition, she appears in pink floral pajamas with a white towel on her head and a facial mask on her face. She uses a large towel to dry her hair. (6) She applies a green AROMASE spray to her scalp and rubs it in. (7) Finally, she shows a yellow bottle of Elujuda hair oil, applies it to the ends of her hair, and smiles at the camera as 'Completed' text appears.",5,9.121998,5.5771103
2uncle987,2uncle987-20250425023002-1374593811174758,"(1) The video begins with a woman in a black 'HAHABABY' t-shirt looking shocked and disgusted, touching her face. (2) Chronological montage of moldy items: a book with visible white mold on the pages, a black leather bag with grey mold spots, and the woman reacting with extreme disgust while holding her nose. (3) The woman is joined by another female assistant; they pull moldy boots and bags out of an orange storage box in a studio setting. (4) Transition to a clean product showcase of 'GW Wireless Dehumidifiers' in various shapes (cylindrical, square, circular) with close-ups of the moisture-indicating silica beads changing color. (5) Demonstration of the charging base and placing the dehumidifiers in different locations: a shoe cabinet, a wardrobe, a bookshelf, and a snack cabinet. (6) The two women return to the frame, sitting at a table, demonstrating a specific shoe-drying attachment and discussing the product's benefits while holding the devices.",5,12.129622,3.4800162
2uncle987,2uncle987-20250429232805-3367950476706164,"(1) The video begins with a stylized Game Boy Color frame featuring two boys' faces on the screen; a bright sun and clouds are animated. (2) The scene transitions to a bright, modern office interior where two boys, wearing Game Boy-themed helmets, run excitedly toward the desks. (3) They proceed to visit various workstations; as they identify who a desk belongs to, circular image overlays of female staff members appear. (4) The boys examine items on the desks including figurines, water bottles, and stationary while interacting with a person holding the camera. (5) They reach a desk filled with dog figurines and a computer monitor, showing surprise. (6) The video ends with a close-up, fish-eye style shot of one boy's face against a dark background with blue text overlays.",7,11.098718,4.0210876
2uncle987,2uncle987-20250430055219-901286529149391,"(1) Two young boys, one in a striped shirt and plaid flannel and the other in a denim jacket with glasses, watch an adult's hand holding a white toy toilet. (2) The lid of the toy toilet snaps open, and a plastic man's head pops out with a smiling expression; the boys jump back slightly and begin laughing. (3) The camera pans to reveal a group of women in a studio setting laughing along; a woman in a white top with pigtails pulls the boy in the denim jacket into a hug as they both laugh. (4) A close-up shot shows the toy toilet with the head extended, held by a woman with rings, while production crew and equipment are visible in the background.",0,11.655312,3.6624985
2uncle987,2uncle987-20250430071017-1466160515142579,"(1) The video starts with a graphic-based intro featuring a teal Game Boy Color frame with clouds and a sun on the screen, transitioning to show two young boys' faces in circular frames. (2) Two boys wearing helmets walk through a modern office, pointing at various items on desks. The camera follows them in a POV style. (3) Throughout the tour, they stop at different workstations, and when they point to an item, circular photo overlays of staff members appear to reveal whose desk it is. (4) Close-up shots highlight specific objects: a giraffe, a bread-shaped keychain, photos, and a Batman figure. (5) The boys interact with a person behind the camera, laughing and gesturing. The video ends with a black screen and 'coming soon' text.",7,11.065845,4.075196
2uncle987,2uncle987-20250430101912-2638194816550070,"(1) A young woman and two young boys are standing in a living room, all wearing matching maroon hoodies. They perform a choreographed dance involving swaying their hips and hands on their waists while smiling at the camera. (2) The trio transitions into skipping and running in a circular pattern around the room, laughing and holding hands. (3) The video cuts to a section titled 'Behind the video', showing the 'reality' of the filming process where the boys are more chaotic, uncoordinated, and playful, causing the woman to laugh and look slightly exasperated while trying to maintain the dance.",5,12.6680155,4.645512
